series_id,group_id,currency_to_sek,date,currency,currency_description,source
SEKETT,130,1.0,2022-04-19,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3849,2022-04-14,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3015,2022-04-14,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4024,2022-04-14,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0792,2022-04-14,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4429,2022-04-14,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-14,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3878,2022-04-13,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3229,2022-04-13,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3791,2022-04-13,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0778,2022-04-13,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.5335,2022-04-13,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-13,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3906,2022-04-12,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3422,2022-04-12,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3855,2022-04-12,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0793,2022-04-12,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.5203,2022-04-12,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-12,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3842,2022-04-11,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.295,2022-04-11,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.2936,2022-04-11,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.079,2022-04-11,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.446,2022-04-11,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3826,2022-04-08,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.2827,2022-04-08,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3471,2022-04-08,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0745,2022-04-08,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4755,2022-04-08,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3873,2022-04-07,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3186,2022-04-07,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4011,2022-04-07,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0766,2022-04-07,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4669,2022-04-07,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3813,2022-04-06,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.274,2022-04-06,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3211,2022-04-06,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0755,2022-04-06,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4338,2022-04-06,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-06,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3882,2022-04-05,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3246,2022-04-05,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3481,2022-04-05,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0811,2022-04-05,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3999,2022-04-05,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-05,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3913,2022-04-04,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.349,2022-04-04,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3167,2022-04-04,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0709,2022-04-04,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3791,2022-04-04,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-04,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3956,2022-04-01,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.381,2022-04-01,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3209,2022-04-01,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0673,2022-04-01,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3927,2022-04-01,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-04-01,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.39,2022-03-31,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3384,2022-03-31,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.1702,2022-03-31,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0748,2022-03-31,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2641,2022-03-31,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3914,2022-03-30,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3486,2022-03-30,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.2016,2022-03-30,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0785,2022-03-30,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3056,2022-03-30,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-30,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3952,2022-03-29,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3784,2022-03-29,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3555,2022-03-29,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0861,2022-03-29,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.424,2022-03-29,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-29,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3928,2022-03-28,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3625,2022-03-28,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4416,2022-03-28,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0918,2022-03-28,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4589,2022-03-28,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-28,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3925,2022-03-25,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3596,2022-03-25,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.395,2022-03-25,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0836,2022-03-25,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4044,2022-03-25,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-25,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3904,2022-03-24,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.3432,2022-03-24,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4066,2022-03-24,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0904,2022-03-24,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4101,2022-03-24,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-24,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3984,2022-03-23,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4028,2022-03-23,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4985,2022-03-23,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0751,2022-03-23,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4422,2022-03-23,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-23,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4008,2022-03-22,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4218,2022-03-22,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4725,2022-03-22,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0781,2022-03-22,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4775,2022-03-22,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-22,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4005,2022-03-21,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4215,2022-03-21,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4097,2022-03-21,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0798,2022-03-21,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4301,2022-03-21,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-21,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4019,2022-03-18,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.436,2022-03-18,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3994,2022-03-18,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0708,2022-03-18,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4303,2022-03-18,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-18,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3985,2022-03-17,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4083,2022-03-17,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4121,2022-03-17,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0577,2022-03-17,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4115,2022-03-17,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-17,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4092,2022-03-16,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.486,2022-03-16,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4514,2022-03-16,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0667,2022-03-16,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.5348,2022-03-16,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-16,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4192,2022-03-15,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5604,2022-03-15,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.5048,2022-03-15,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0605,2022-03-15,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.6012,2022-03-15,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-15,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4172,2022-03-14,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5434,2022-03-14,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.5631,2022-03-14,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0752,2022-03-14,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.6293,2022-03-14,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-14,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4358,2022-03-11,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.6834,2022-03-11,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.7241,2022-03-11,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.087,2022-03-11,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.7308,2022-03-11,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4463,2022-03-10,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.7642,2022-03-10,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.8219,2022-03-10,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.089,2022-03-10,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.7469,2022-03-10,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4501,2022-03-09,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.7957,2022-03-09,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.9503,2022-03-09,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.1054,2022-03-09,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.8579,2022-03-09,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4553,2022-03-08,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.8317,2022-03-08,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,13.0229,2022-03-08,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.1023,2022-03-08,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.9258,2022-03-08,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4592,2022-03-07,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.8561,2022-03-07,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,13.1628,2022-03-07,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.1094,2022-03-07,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.9855,2022-03-07,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.449,2022-03-04,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.7795,2022-03-04,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,13.0351,2022-03-04,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0983,2022-03-04,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.7886,2022-03-04,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-04,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4471,2022-03-03,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.7664,2022-03-03,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,13.0005,2022-03-03,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.093,2022-03-03,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.7061,2022-03-03,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-03,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4472,2022-03-02,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.766,2022-03-02,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.9025,2022-03-02,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0882,2022-03-02,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.7027,2022-03-02,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-02,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4288,2022-03-01,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.6282,2022-03-01,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.7208,2022-03-01,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0777,2022-03-01,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.4766,2022-03-01,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-03-01,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4313,2022-02-28,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.651,2022-02-28,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.7343,2022-02-28,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0687,2022-02-28,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.5274,2022-02-28,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-28,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4317,2022-02-25,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.6546,2022-02-25,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.7563,2022-02-25,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0611,2022-02-25,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.5289,2022-02-25,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-25,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4382,2022-02-24,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.7013,2022-02-24,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.8208,2022-02-24,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0606,2022-02-24,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.5144,2022-02-24,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-24,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4195,2022-02-23,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5606,2022-02-23,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.6814,2022-02-23,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0509,2022-02-23,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3139,2022-02-23,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-23,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4288,2022-02-22,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.6307,2022-02-22,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.7494,2022-02-22,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0494,2022-02-22,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3898,2022-02-22,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-22,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4273,2022-02-21,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.6187,2022-02-21,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.7234,2022-02-21,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0432,2022-02-21,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3346,2022-02-21,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-21,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4218,2022-02-18,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5767,2022-02-18,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.6806,2022-02-18,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.045,2022-02-18,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2995,2022-02-18,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-18,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4216,2022-02-17,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5777,2022-02-17,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.6426,2022-02-17,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.045,2022-02-17,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3099,2022-02-17,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-17,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4162,2022-02-16,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5401,2022-02-16,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.5543,2022-02-16,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.04,2022-02-16,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2589,2022-02-16,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-16,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.418,2022-02-15,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5542,2022-02-15,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.6233,2022-02-15,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0521,2022-02-15,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3116,2022-02-15,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-15,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4283,2022-02-14,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.6264,2022-02-14,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.6825,2022-02-14,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0535,2022-02-14,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.385,2022-02-14,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-14,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4223,2022-02-11,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.5818,2022-02-11,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.594,2022-02-11,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0521,2022-02-11,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2897,2022-02-11,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-11,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.402,2022-02-10,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4334,2022-02-10,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3717,2022-02-10,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0363,2022-02-10,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1283,2022-02-10,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-10,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4012,2022-02-09,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4293,2022-02-09,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3826,2022-02-09,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0359,2022-02-09,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1313,2022-02-09,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-09,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3995,2022-02-08,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4176,2022-02-08,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3623,2022-02-08,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0383,2022-02-08,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1369,2022-02-08,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-08,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4065,2022-02-07,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4703,2022-02-07,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3821,2022-02-07,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.039,2022-02-07,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1471,2022-02-07,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-07,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4003,2022-02-04,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4193,2022-02-04,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.3563,2022-02-04,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0436,2022-02-04,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.1008,2022-02-04,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-04,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.3987,2022-02-03,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4035,2022-02-03,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.4792,2022-02-03,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0445,2022-02-03,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2075,2022-02-03,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-03,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.399,2022-02-02,DKK,Danish krone,Nasdaq
SEKGBPPMI,130,12.484,2022-02-02,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0463,2022-02-02,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2185,2022-02-02,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-02,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4051,2022-02-01,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.4554,2022-02-01,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.5137,2022-02-01,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0495,2022-02-01,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.2868,2022-02-01,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-02-01,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4092,2022-01-31,DKK,Danish krone,Nasdaq
SEKEURPMI,130,10.488,2022-01-31,EUR,Euroland euro,Nasdaq
SEKGBPPMI,130,12.61,2022-01-31,GBP,pound sterling,Nasdaq
SEKNOKPMI,130,1.0474,2022-01-31,NOK,Norwegian krone,Nasdaq
SEKUSDPMI,130,9.3811,2022-01-31,USD,US dollar,Nasdaq
SEKETT,130,1.0,2022-01-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKETT,130,1.0,2022-01-31,SEK,Used for inverted exchange rate,Sveriges Riksbank
SEKDKKPMI,130,1.4092,2022-01-31,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.39,2022-01-31,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4153,2022-01-31,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4362,2022-01-31,DKK,Danish krone,Nasdaq
SEKDKKPMI,130,1.4699,2022-01-31,DKK,Danish krone,Nasdaq
